Code,Year,GDP Per Capita
ALB,1990,4827.0513
DZA,1990,8828.874
AGO,1990,5793.0845
ATG,1990,17016.865
ARG,1990,14136.525
ARM,1990,5153.2983
ABW,1990,32278.87
AUS,1990,30897.965
AUT,1990,37494.56
AZE,1990,7616.91
BHS,1990,36161.11
BHR,1990,36997.734
BGD,1990,1730.3689
BRB,1990,14086.431
BLR,1990,8895.172
BEL,1990,35506.926
BLZ,1990,6292.179
BEN,1990,2109.5593
BMU,1990,65961.41
BTN,1990,2895.535
BOL,1990,4437.8667
BWA,1990,9164.757
BRA,1990,10401.843
BRN,1990,70358.73
BGR,1990,12508.321
BFA,1990,981.8448
BDI,1990,1175.155
CMR,1990,3483.1868
CAN,1990,34544.625
CPV,1990,1816.0248
CAF,1990,1200.6134
TCD,1990,1027.2444
CHL,1990,9701.824
CHN,1990,1423.8964
COL,1990,8434.959
COM,1990,2922.7122
COG,1990,5080.052
CRI,1990,9810.552
CIV,1990,4351.4766
CYP,1990,25232.2
CZE,1990,23585.182
COD,1990,1750.1697
DNK,1990,39027.98
DMA,1990,7855.821
DOM,1990,6207.1123
,1990,5159.899
ECU,1990,8120.001
EGY,1990,6291.7056
SLV,1990,5190.0376
GNQ,1990,936.41974
SWZ,1990,4909.266
ETH,1990,767.1704
,1990,23525.43
,1990,28535.203
FJI,1990,7889.8784
FIN,1990,32939.383
FRA,1990,33843.02
GAB,1990,17559.006
GMB,1990,2080.1582
GEO,1990,11135.463
DEU,1990,36699.48
GHA,1990,2299.6387
GRC,1990,24262.738
GRD,1990,8571.968
GTM,1990,5561.071
GIN,1990,1507.1985
GNB,1990,1998.1732
GUY,1990,4818.393
HTI,1990,3612.8152
,1990,31786.328
HND,1990,3912.7021
HKG,1990,28797.703
IND,1990,1819.0216
IDN,1990,4519.7227
IRN,1990,9442.248
IRQ,1990,7449.4717
IRL,1990,26673.96
ITA,1990,36585.68
JAM,1990,8692.502
JPN,1990,32846.39
JOR,1990,8127.6265
KAZ,1990,13475.64
KEN,1990,3655.362
KIR,1990,2045.2723
KGZ,1990,5158.3174
LAO,1990,1939.0862
,1990,10781.964
LBN,1990,5855.805
LSO,1990,1265.5164
,1990,1346.659
,1990,3150.4333
LUX,1990,70860.82
MAC,1990,47879.96
MDG,1990,1808.7435
MWI,1990,936.9863
MYS,1990,10607.769
MLI,1990,1336.5719
MLT,1990,16130.334
MHL,1990,3417.7197
MRT,1990,4611.9395
MUS,1990,8233.912
MEX,1990,16370.869
FSM,1990,2925.3586
,1990,10816.291
,1990,4607.0444
MNG,1990,5030.073
MAR,1990,4119.872
MOZ,1990,460.9659
MMR,1990,616.3129
NAM,1990,6223.453
NPL,1990,1554.602
NLD,1990,36461.418
NZL,1990,27998.398
NIC,1990,3409.8025
NER,1990,1077.8706
NGA,1990,3259.581
,1990,39867.25
MKD,1990,11111.286
NOR,1990,42302.26
OMN,1990,30462.201
PAK,1990,3034.1133
PAN,1990,11211.831
PNG,1990,2907.4019
PRY,1990,8818.629
PER,1990,5240.258
PHL,1990,4232.4775
POL,1990,11259.4375
PRT,1990,23556.855
PRI,1990,21595.979
ROU,1990,13376.159
RUS,1990,21482.748
RWA,1990,933.083
KNA,1990,14170.434
LCA,1990,11419.1045
VCT,1990,6480.031
WSM,1990,3655.952
SAU,1990,42163.8
SEN,1990,2469.6033
SYC,1990,15538.385
SLE,1990,1433.1187
SGP,1990,37326.305
SLB,1990,2192.103
ZAF,1990,10391.964
,1990,1960.5931
KOR,1990,12656.396
ESP,1990,27543.22
LKA,1990,4040.0283
,1990,2938.28
SDN,1990,2756.53
SUR,1990,13633.589
SWE,1990,34156.82
CHE,1990,56232.027
TJK,1990,3990.8691
TZA,1990,1338.5645
THA,1990,7273.059
TGO,1990,1800.3202
TON,1990,3625.4998
TTO,1990,9861.298
TUN,1990,5660.289
TUR,1990,12535.92
TKM,1990,7137.6035
TUV,1990,2703.2937
UGA,1990,901.6608
UKR,1990,16428.48
ARE,1990,109694.56
GBR,1990,30657.84
USA,1990,40451.5
,1990,5874.9365
URY,1990,11112.736
UZB,1990,3638.877
VUT,1990,2774.1384
VNM,1990,2099.3945
OWID_WRL,1990,9718.008
ZMB,1990,2290.0393
ZWE,1990,2704.7573
ALB,1991,3496.3867
DZA,1991,8517.377
AGO,1991,5659.119
ATG,1991,17303.639
ARG,1991,15209.487
ARM,1991,4473.519
ABW,1991,33744.11
AUS,1991,30390.135
AUT,1991,38399.676
AZE,1991,7463.629
BHS,1991,33973.793
BHR,1991,39769.312
BGD,1991,1756.3326
BRB,1991,13509.206
BLR,1991,8784.377
BEL,1991,36023.684
BLZ,1991,6887.2275
BEN,1991,2132.3967
BMU,1991,63958.895
BTN,1991,2836.6472
BOL,1991,4575.7065
BWA,1991,9569.34
BRA,1991,10328.957
BRN,1991,70439.055
BGR,1991,11565.936
BFA,1991,1044.174
BDI,1991,1209.3882
CMR,1991,3251.7551
CAN,1991,33404.55
CPV,1991,1801.2177
CAF,1991,1157.3817
TCD,1991,1075.1841
CHL,1991,10290.04
CHN,1991,1534.7053
COL,1991,8430.223
COM,1991,2695.256
COG,1991,5059.1323
CRI,1991,9781.46
CIV,1991,4191.812
CYP,1991,24769.252
CZE,1991,20895.879
COD,1991,1550.7637
DNK,1991,39469.324
DMA,1991,8000.8506
DOM,1991,6137.1045
,1991,5362.987
ECU,1991,8281.087
EGY,1991,6210.9263
SLV,1991,5177.017
GNQ,1991,893.09735
SWZ,1991,4795.2285
ETH,1991,683.0347
,1991,23241.541
,1991,28838.154
FJI,1991,7633.7935
FIN,1991,30831.61
FRA,1991,33898.234
GAB,1991,18134.816
GMB,1991,2059.832
GEO,1991,8724.29
DEU,1991,38294.156
GHA,1991,2360.5127
GRC,1991,24716.41
GRD,1991,8628.795
GTM,1991,5611.5425
GIN,1991,1485.4352
GNB,1991,2057.1743
GUY,1991,5131.0254
HTI,1991,3607.4517
,1991,32014.768
HND,1991,3678.262
HKG,1991,30188.363
HUN,1991,16426.941
IND,1991,1800.0109
IDN,1991,4742.622
IRN,1991,10239.682
IRQ,1991,2650.087
IRL,1991,27032.807
ITA,1991,37122.82
JAM,1991,9038.113
JPN,1991,33870.375
JOR,1991,7839.8735
KAZ,1991,11917.714
KEN,1991,3590.7449
KIR,1991,2005.5479
KGZ,1991,4671.523
LAO,1991,1966.4387
,1991,10932.374
LBN,1991,8577.038
LSO,1991,1331.1036
,1991,1318.258
,1991,3118.311
LUX,1991,75961.67
MAC,1991,47966.266
MDG,1991,1644.51
MWI,1991,988.5376
MYS,1991,11297.591
MLI,1991,1464.2628
MLT,1991,16683.77
MHL,1991,3347.586
MRT,1991,4557.467
MUS,1991,8506.798
MEX,1991,16688.648
FSM,1991,3085.5571
,1991,11013.418
,1991,4564.838
MNG,1991,4512.1104
MAR,1991,4342.933
MOZ,1991,474.4789
MMR,1991,603.5585
NAM,1991,6510.012
NPL,1991,1611.3595
NLD,1991,37057.582
NZL,1991,26383.26
NIC,1991,3325.1174
NER,1991,1040.324
NGA,1991,3188.5103
,1991,39231.34
MKD,1991,10463.965
NOR,1991,43399.758
OMN,1991,30766.715
PAK,1991,3086.3499
PAN,1991,12012.538
PNG,1991,3084.3972
PRY,1991,8888.479
PER,1991,5244.1445
PHL,1991,4115.017
POL,1991,10432.455
PRT,1991,24642.6
PRI,1991,21937.893
ROU,1991,11749.826
RUS,1991,20340.133
RWA,1991,889.48444
KNA,1991,13938.441
LCA,1991,11305.727
VCT,1991,6536.5903
WSM,1991,3560.9604
SAU,1991,46600.53
SEN,1991,2463.9236
SYC,1991,15756.042
SLE,1991,1449.1417
SGP,1991,38705.652
SLB,1991,2255.5732
ZAF,1991,10026.326
,1991,1958.0752
KOR,1991,13882.421
ESP,1991,28172.674
LKA,1991,4174.309
,1991,2874.4734
SDN,1991,2909.6162
SUR,1991,13893.144
SWE,1991,33536.016
CHE,1991,55025.01
TJK,1991,3615.1375
TZA,1991,1331.5881
THA,1991,7772.858
TGO,1991,1736.5236
TON,1991,3847.0461
TTO,1991,10090.891
TUN,1991,5756.5967
TUR,1991,12398.656
TKM,1991,6628.0586
TUV,1991,2749.359
UGA,1991,921.085
UKR,1991,14967.733
ARE,1991,104675.73
GBR,1991,30226.027
USA,1991,39871.344
,1991,5834.563
URY,1991,11438.611
UZB,1991,3544.5862
VUT,1991,2791.2344
VNM,1991,2177.4736
OWID_WRL,1991,9682.053
ZMB,1991,2232.8374
ZWE,1991,2781.7878
ALB,1992,3264.8367
DZA,1992,8471.527
AGO,1992,5158.384
ATG,1992,17226.615
ARG,1992,16190.511
ARM,1992,2634.9631
ABW,1992,34544.062
AUS,1992,30180.31
AUT,1992,38774.492
AZE,1992,5690.181
BHS,1992,31988.69
BHR,1992,40971.727
BGD,1992,1818.1508
BRB,1992,12700.533
BLR,1992,7923.65
BEL,1992,36426.992
BLZ,1992,7607.846
BEN,1992,2129.2012
BMU,1992,64385.406
BTN,1992,3085.4546
BOL,1992,4556.9937
BWA,1992,9570.429
BRA,1992,10103.788
BRN,1992,71781.1
BGR,1992,10840.605
BFA,1992,1021.14453
BDI,1992,1190.0674
CMR,1992,3059.7925
CAN,1992,33305.434
CPV,1992,1949.9609
CAF,1992,1049.1194
TCD,1992,1113.2217
CHL,1992,11256.21
CHN,1992,1731.6572
COL,1992,8598.992
COM,1992,2856.0085
COG,1992,5050.6626
CRI,1992,10416.108
CIV,1992,4028.788
CYP,1992,26386.148
CZE,1992,20768.79
COD,1992,1346.7472
DNK,1992,40108.89
DMA,1992,8166.647
DOM,1992,6688.8706
,1992,5565.1743
ECU,1992,8279.568
EGY,1992,6339.669
SLV,1992,5449.6006
GNQ,1992,1159.7386
SWZ,1992,4760.2476
ETH,1992,598.9227
,1992,22630.271
,1992,29038.877
FJI,1992,8078.5903
FIN,1992,29648.744
FRA,1992,34269.285
GAB,1992,17109.402
GMB,1992,2047.0276
GEO,1992,4769.9966
DEU,1992,38734.938
GHA,1992,2391.9868
GRC,1992,24700.023
GRD,1992,8446.801
GTM,1992,5730.646
GIN,1992,1485.4214
GNB,1992,2020.7418
GUY,1992,5522.39
HTI,1992,3349.6619
,1992,32434.262
HND,1992,3793.7112
HKG,1992,31802.424
HUN,1992,15929.822
IND,1992,1859.7148
IDN,1992,4965.134
IRN,1992,10331.329
IRQ,1992,3410.7405
IRL,1992,27746.637
ITA,1992,37407.11
JAM,1992,9128.912
JPN,1992,34048.785
JOR,1992,8500.025
KAZ,1992,11294.736
KEN,1992,3455.4915
KIR,1992,1989.6642
KWT,1992,41446.965
KGZ,1992,3978.91
LAO,1992,2019.3914
,1992,11049.115
LBN,1992,9777.184
LSO,1992,1401.4863
,1992,1257.1407
,1992,3111.3457
LUX,1992,76323.305
MAC,1992,52888.766
MDG,1992,1614.0934
MWI,1992,890.34424
MYS,1992,11963.267
MLI,1992,1388.7308
MLT,1992,17287.13
MHL,1992,3514.7727
MRT,1992,4467.274
MUS,1992,8942.383
MEX,1992,16950.371
FSM,1992,3132.3123
,1992,11191.549
,1992,4516.5093
MNG,1992,4027.778
MAR,1992,4182.3667
MOZ,1992,430.41354
MMR,1992,652.9236
NAM,1992,6758.1025
NPL,1992,1631.2307
NLD,1992,37405.93
NZL,1992,26395.44
NIC,1992,3262.655
NER,1992,1028.6162
NGA,1992,3253.034
,1992,39975.17
MKD,1992,9867.403
NOR,1992,44692.36
OMN,1992,31842.557
PAK,1992,3238.0278
PAN,1992,12731.45
PNG,1992,3387.918
PRY,1992,8808.784
PER,1992,5110.7373
PHL,1992,4035.9282
POL,1992,10662.08
PRT,1992,24930.451
PRI,1992,22791.564
ROU,1992,10816.9795
RUS,1992,17367.64
RWA,1992,920.62616
KNA,1992,14406.258
LCA,1992,12025.499
VCT,1992,6926.345
WSM,1992,3530.8584
SAU,1992,46700.363
SEN,1992,2427.5107
SYC,1992,16808.914
SLE,1992,1194.5177
SGP,1992,40054.05
SVK,1992,11695.35
SLB,1992,2468.3828
ZAF,1992,9612.393
,1992,2026.3389
KOR,1992,14590.533
ESP,1992,28295.54
LKA,1992,4306.5806
,1992,2792.8425
SDN,1992,3052.7432
SUR,1992,13831.015
SWE,1992,32953.617
CHE,1992,54397.88
TJK,1992,2521.4128
TZA,1992,1305.9562
THA,1992,8277.354
TGO,1992,1620.2926
TON,1992,3847.026
TTO,1992,11029.181
TUN,1992,6079.259
TUR,1992,12796.127
TKM,1992,5485.9746
TUV,1992,2792.5955
UGA,1992,920.65155
UKR,1992,13447.164
ARE,1992,102664.12
GBR,1992,30265.3
USA,1992,40707.29
,1992,5759.7944
URY,1992,12274.009
UZB,1992,3074.659
VUT,1992,2792.9956
VNM,1992,2317.2666
OWID_WRL,1992,9679.046
ZMB,1992,2141.5046
ZWE,1992,2468.2783
ALB,1993,3598.828
DZA,1993,8109.884
AGO,1993,3799.1948
ATG,1993,17812.467
ARG,1993,17282.965
ARM,1993,2484.5522
ABW,1993,35957.816
AUS,1993,31123.064
AUT,1993,38658.65
AZE,1993,4309.9214
BHS,1993,31397.781
BHR,1993,44690.414
BGD,1993,1867.7809
BRB,1993,12762.853
BLR,1993,7305.3066
BEL,1993,35935.957
BLZ,1993,7913.5415
BEN,1993,2155.3665
BMU,1993,65967.85
BTN,1993,3298.4258
BOL,1993,4657.0303
BWA,1993,9476.542
BRA,1993,10431.409
BRN,1993,70154.42
BGR,1993,10765.674
BFA,1993,1030.5592
BDI,1993,1153.5413
KHM,1993,1716.841
CMR,1993,2736.2827
CAN,1993,33816.92
CPV,1993,2066.7307
CAF,1993,1019.441
TCD,1993,917.1849
CHL,1993,11812.649
CHN,1993,1949.5343
COL,1993,8885.187
COM,1993,2876.2837
COG,1993,4860.044
CRI,1993,10882.049
CIV,1993,3876.656
CYP,1993,25936.89
CZE,1993,20760.055
COD,1993,1128.5931
DNK,1993,39979.758
DMA,1993,8336.286
DOM,1993,7040.486
,1993,5775.22
ECU,1993,8277.154
EGY,1993,6375.518
SLV,1993,5685.996
GNQ,1993,1240.9086
SWZ,1993,4762.4976
ETH,1993,655.2132
,1993,22160.625
,1993,28798.367
FJI,1993,8226.214
FIN,1993,29310.307
FRA,1993,33906.223
GAB,1993,17318.162
GMB,1993,2034.4016
GEO,1993,3346.568
DEU,1993,38105.23
GHA,1993,2447.4087
GRC,1993,24162.268
GRD,1993,8189.511
GTM,1993,5805.7095
GIN,1993,1512.9799
GNB,1993,1997.0764
GUY,1993,5956.3345
HTI,1993,3107.4558
,1993,32611.209
HND,1993,3928.3718
HKG,1993,33199.348
HUN,1993,15856.121
IND,1993,1908.5782
IDN,1993,5200.023
IRN,1993,10114.039
IRQ,1993,4234.2407
IRL,1993,28351.676
ITA,1993,37065.434
JAM,1993,9889.122
JPN,1993,33782.734
JOR,1993,8426.271
KAZ,1993,10292.198
KEN,1993,3367.1677
KIR,1993,1976.719
KWT,1993,54426.324
KGZ,1993,3362.829
LAO,1993,2082.0977
,1993,11359.994
LBN,1993,10621.638
LSO,1993,1429.9238
,1993,1227.4645
,1993,3049.9758
LUX,1993,78468.92
MAC,1993,54412.527
MDG,1993,1597.7694
MWI,1993,963.1324
MYS,1993,12785.832
MLI,1993,1403.2527
MLT,1993,17882.229
MHL,1993,3655.158
MRT,1993,4540.364
MUS,1993,9286.096
MEX,1993,17103.244
FSM,1993,3287.0864
,1993,11116.125
,1993,4545.759
MNG,1993,3842.0522
MAR,1993,4085.7014
MOZ,1993,464.415
MMR,1993,683.2357
NAM,1993,6439.251
NPL,1993,1649.0082
NLD,1993,37613.254
NZL,1993,27764.125
NIC,1993,3178.389
NER,1993,999.8848
NGA,1993,3106.4148
,1993,40542.99
MKD,1993,9226.993
NOR,1993,45691.16
OMN,1993,32354.736
PAK,1993,3211.7104
PAN,1993,13152.546
PNG,1993,3860.0142
PRY,1993,9013.59
PER,1993,5271.982
PHL,1993,4027.8953
POL,1993,11032.554
PRT,1993,24391.2
PRI,1993,23650.11
ROU,1993,10997.312
RUS,1993,15870.605
RWA,1993,819.48425
KNA,1993,15183.104
LCA,1993,11918.586
VCT,1993,7195.408
WSM,1993,3642.0977
SAU,1993,44604.883
SEN,1993,2393.8767
SYC,1993,17664.582
SLE,1993,1212.5936
SGP,1993,43528.86
SVK,1993,11872.311
SLB,1993,2493.3857
ZAF,1993,9555.986
,1993,2067.1548
KOR,1993,15436.388
ESP,1993,27858.838
LKA,1993,4551.786
,1993,2701.335
SDN,1993,3140.0251
SUR,1993,12817.142
SWE,1993,32086.012
CHE,1993,53836.81
TJK,1993,2085.1926
TZA,1993,1280.548
THA,1993,8830.575
TGO,1993,1385.0825
TON,1993,3981.524
TTO,1993,10883.655
TUN,1993,6091.534
TUR,1993,13536.221
TKM,1993,5422.7925
TUV,1993,2891.814
UGA,1993,963.43756
UKR,1993,11531.299
ARE,1993,98953.2
GBR,1993,30944.58
USA,1993,41279.516
,1993,5881.5776
URY,1993,12528.629
UZB,1993,2936.4482
VUT,1993,2744.8027
VNM,1993,2455.5088
OWID_WRL,1993,9687.982
ZMB,1993,2232.7104
ZWE,1993,2458.7832
ALB,1994,3921.634
DZA,1994,7869.2705
AGO,1994,3728.8862
ATG,1994,18651.023
ARG,1994,18046.893
ARM,1994,2683.6375
ABW,1994,37683.918
AUS,1994,32051.494
AUT,1994,39435.21
AZE,1994,3414.5112
BHS,1994,31743.914
BHR,1994,43113.48
BGD,1994,1903.5808
BRB,1994,12983.817
BLR,1994,6458.2144
BEL,1994,36981.45
BLZ,1994,7742.9272
BEN,1994,2118.2786
BMU,1994,65904.72
BTN,1994,3458.9448
BOL,1994,4779.8394
BIH,1994,1730.1332
BWA,1994,9550.711
BRA,1994,10867.751
BRN,1994,70570.96
BGR,1994,10998.682
BFA,1994,1018.1222
BDI,1994,1103.1674
KHM,1994,1077.8984
CMR,1994,2709.08
CAN,1994,34951.754
CPV,1994,2402.4348
CAF,1994,1036.2839
TCD,1994,987.9856
CHL,1994,12221.508
CHN,1994,2178.924
COL,1994,9220.502
COM,1994,2666.0454
COG,1994,4463.9316
CRI,1994,11100.709
CIV,1994,3770.5393
CYP,1994,26904.908
CZE,1994,21356.312
COD,1994,1034.1234
DNK,1994,41969.688
DMA,1994,8335.666
DOM,1994,7085.282
,1994,6047.481
ECU,1994,8466.249
EGY,1994,6481.666
SLV,1994,5887.905
GNQ,1994,1394.7865
SWZ,1994,4875.368
ETH,1994,653.8867
,1994,21967.291
,1994,29493.69
FJI,1994,8628.203
FIN,1994,30340.824
FRA,1994,34576.344
GAB,1994,17497.65
GMB,1994,1974.0558
GEO,1994,3045.0425
DEU,1994,38881.57
GHA,1994,2469.2417
GRC,1994,24522.42
GRD,1994,8247.404
GTM,1994,5891.3276
GIN,1994,1526.2556
GNB,1994,1998.8365
GUY,1994,6444.2256
HTI,1994,2684.8716
,1994,33451.31
HND,1994,3827.9932
HKG,1994,34419.383
HUN,1994,16345.784
IND,1994,1994.944
IDN,1994,5500.5527
IRN,1994,9904.101
IRQ,1994,4190.641
IRL,1994,29865.592
ITA,1994,37855.008
JAM,1994,9924.545
JPN,1994,34053.523
JOR,1994,8426.701
KAZ,1994,9126.256
KEN,1994,3357.7104
KIR,1994,1981.464
KWT,1994,59468.75
KGZ,1994,2688.3518
LAO,1994,2194.5269
,1994,11750.328
LBN,1994,11277.747
LSO,1994,1495.4725
,1994,1191.5602
,1994,3012.1309
LUX,1994,80365.23
MAC,1994,55549.668
MDG,1994,1547.646
MWI,1994,875.2087
MYS,1994,13579.713
MLI,1994,1425.5117
MLT,1994,18716.898
MHL,1994,3800.425
MRT,1994,4252.8687
MUS,1994,9535.736
MEX,1994,17517.969
FSM,1994,3184.9878
,1994,11096.668
,1994,4562.6343
MNG,1994,3870.8623
MAR,1994,4449.824
MOZ,1994,470.90155
MMR,1994,724.80884
NAM,1994,6346.299
NPL,1994,1741.3093
NLD,1994,38494.22
NZL,1994,28800.064
NIC,1994,3214.4778
NER,1994,986.22046
NGA,1994,2972.505
,1994,41682.79
MKD,1994,9130.771
NOR,1994,47728.44
OMN,1994,32635.176
PAK,1994,3236.403
PSE,1994,3951.2056
PAN,1994,13253.519
PNG,1994,3942.305
PRY,1994,9262.535
PER,1994,5804.9995
PHL,1994,4106.6846
POL,1994,11591.999
PRT,1994,24560.357
PRI,1994,24412.275
ROU,1994,11446.348
RUS,1994,13880.465
RWA,1994,478.68646
KNA,1994,15777.184
LCA,1994,11950.993
VCT,1994,7085.494
WSM,1994,3513.7312
SAU,1994,43581.637
SEN,1994,2330.0718
SYC,1994,16780.818
SLE,1994,1183.6716
SGP,1994,46865.418
SVK,1994,12559.462
SLB,1994,2618.3064
ZAF,1994,9692.536
,1994,2142.5286
KOR,1994,16698.275
ESP,1994,28387.293
LKA,1994,4757.0103
,1994,2659.7427
SDN,1994,3095.8716
SUR,1994,13123.269
SWE,1994,33110.824
CHE,1994,54087.52
TJK,1994,1616.6777
TZA,1994,1251.0809
THA,1994,9401.065
TGO,1994,1587.0676
TON,1994,4168.696
TTO,1994,11207.636
TUN,1994,6171.059
TUR,1994,12679.875
TKM,1994,4374.6963
TUV,1994,3175.1775
UGA,1994,991.40826
UKR,1994,8934.775
ARE,1994,100974.77
GBR,1994,32053.004
USA,1994,42419.195
,1994,5959.4966
URY,1994,13364.204
UZB,1994,2729.6377
VUT,1994,2921.9517
VNM,1994,2623.72
OWID_WRL,1994,9811.624
ZMB,1994,1991.1859
ZWE,1994,2670.1067
ALB,1995,4471.6235
DZA,1995,8013.1235
AGO,1995,4149.446
ATG,1995,17492.102
ARG,1995,17303.924
ARM,1995,2912.781
ABW,1995,37470.176
AUS,1995,32927.332
AUT,1995,40425.395
AZE,1995,2976.995
BHS,1995,32519.236
BHR,1995,43369.152
BGD,1995,1964.0612
BRB,1995,13215.468
BLR,1995,5805.363
BEL,1995,37784.15
BLZ,1995,7602.624
BEN,1995,2200.5938
BMU,1995,68313.38
BTN,1995,3659.5732
BOL,1995,4909.178
BIH,1995,2096.5781
BWA,1995,9956.684
BRA,1995,11151.191
BRN,1995,71966.09
BGR,1995,11363.969
BFA,1995,1049.0837
BDI,1995,956.49097
KHM,1995,1153.9265
CMR,1995,2710.938
CAN,1995,35519.82
CPV,1995,2678.9822
CAF,1995,1080.77
TCD,1995,957.2465
CHL,1995,13122.946
CHN,1995,2391.477
COL,1995,9518.26
COM,1995,2703.5845
COG,1995,4518.118
CRI,1995,11290.96
CIV,1995,3898.7068
HRV,1995,15087.664
CYP,1995,28631.002
CZE,1995,22758.598
COD,1995,998.6883
DNK,1995,43015.676
DMA,1995,8587.937
DOM,1995,7349.3633
,1995,6354.8325
ECU,1995,8496.696
EGY,1995,6635.5366
SLV,1995,6107.4707
GNQ,1995,1578.0494
EST,1995,12730.718
SWZ,1995,5111.515
ETH,1995,671.541
,1995,22278.43
,1995,30260.861
FJI,1995,8827.8
FIN,1995,31499.807
FRA,1995,35176.62
GAB,1995,17903.781
GMB,1995,1933.3098
GEO,1995,3243.8462
DEU,1995,39366.09
GHA,1995,2512.1123
GRC,1995,24920.621
GRD,1995,8351.314
GTM,1995,6033.0425
GIN,1995,1552.4917
GNB,1995,2035.2238
GUY,1995,6749.167
HTI,1995,2895.9797
,1995,34206.33
HND,1995,3953.1025
HKG,1995,34545.547
HUN,1995,16612.371
ISL,1995,33666.18
IND,1995,2103.727
IDN,1995,5856.212
IRN,1995,10006.934
IRQ,1995,4136.3257
IRL,1995,32575.525
ISR,1995,26891.426
ITA,1995,38947.203
JAM,1995,10055.8
JPN,1995,34867.582
JOR,1995,8587.847
KAZ,1995,8552.452
KEN,1995,3408.5422
KIR,1995,1951.8689
KWT,1995,61826.117
KGZ,1995,2517.2844
LAO,1995,2291.8745
,1995,11628.522
LVA,1995,9599.146
LBN,1995,11788.269
LSO,1995,1525.9692
LTU,1995,10640.36
,1995,1214.3345
,1995,3062.97
LUX,1995,80379.125
MAC,1995,56242.957
MDG,1995,1524.4937
MWI,1995,1023.53845
MYS,1995,14508.458
MDV,1995,10709.803
MLI,1995,1408.2913
MLT,1995,19765.74
MHL,1995,4042.6448
MRT,1995,4542.66
MUS,1995,9859.453
MEX,1995,16179.377
FSM,1995,3362.552
,1995,11132.061
,1995,4644.7593
MDA,1995,5617.908
MNG,1995,4066.7532
MAR,1995,4145.632
MOZ,1995,459.86874
MMR,1995,765.35144
NAM,1995,6401.023
NPL,1995,1760.445
NLD,1995,39498.137
NZL,1995,29721.592
NIC,1995,3334.8164
NER,1995,977.44556
NGA,1995,2895.3506
,1995,42301.74
MKD,1995,9022.134
NOR,1995,49454.44
OMN,1995,33650.863
PAK,1995,3298.1953
PSE,1995,4047.1284
PAN,1995,13214.173
PNG,1995,3675.691
PRY,1995,9661.069
PER,1995,6116.439
PHL,1995,4197.3447
POL,1995,12398.524
PRT,1995,25523.705
PRI,1995,25288.105
ROU,1995,12184.484
RUS,1995,13308.205
RWA,1995,766.3317
KNA,1995,16411.969
LCA,1995,12017.291
VCT,1995,7620.4175
WSM,1995,3709.7573
SAU,1995,42468.67
SEN,1995,2396.0945
SRB,1995,7752.2417
SYC,1995,16616.121
SLE,1995,1086.6649
SGP,1995,48725.3
SVK,1995,13254.529
SVN,1995,21480.328
SLB,1995,2800.3755
ZAF,1995,9829.862
,1995,2240.8604
KOR,1995,18120.494
ESP,1995,29041.61
LKA,1995,4972.8667
,1995,2683.6587
SDN,1995,3195.8994
SUR,1995,12883.39
SWE,1995,34233.703
CHE,1995,53985.645
TJK,1995,1389.0973
TZA,1995,1255.0487
THA,1995,10025.088
TGO,1995,1636.8152
TON,1995,4465.27
TTO,1995,11577.443
TUN,1995,6213.5903
TUR,1995,13449.275
TKM,1995,3969.826
TUV,1995,3008.0955
UGA,1995,1075.9357
UKR,1995,7906.957
ARE,1995,103082.164
GBR,1995,32777.652
USA,1995,43042.215
,1995,6081.7993
URY,1995,13095.393
UZB,1995,2656.6326
VUT,1995,2881.194
VNM,1995,2825.0164
OWID_WRL,1995,9968.673
ZMB,1995,1999.3568
ZWE,1995,2641.3782
ALB,1996,4908.9565
DZA,1996,8195.86
AGO,1996,4557.148
ATG,1996,18273.332
ARG,1996,18031.549
ARM,1996,3105.953
ABW,1996,36784.46
AUS,1996,33787
AUT,1996,41319.375
AZE,1996,2985.3372
BHS,1996,33294.832
BHR,1996,43737.188
BGD,1996,2017.2135
BRB,1996,13715.356
BLR,1996,5988.0396
BEL,1996,38208.72
BLZ,1996,7456.467
BEN,1996,2237.5261
BMU,1996,69643.41
BTN,1996,3791.6619
BOL,1996,5028.4443
BIH,1996,3802.2527
BWA,1996,10280.497
BRA,1996,11224.399
BRN,1996,72320.984
BGR,1996,12017.325
BFA,1996,1135.2567
BDI,1996,880.3094
KHM,1996,1193.2308
CMR,1996,2749.52
CAN,1996,35744.137
CPV,1996,2914.7578
CAF,1996,1010.7439
TCD,1996,936.1237
CHL,1996,13825.156
CHN,1996,2601.3635
COL,1996,9538.272
COM,1996,2611.8218
COG,1996,4587.692
CRI,1996,11182.4795
CIV,1996,4055.0803
HRV,1996,16221.015
CYP,1996,28530.111
CZE,1996,23756.979
COD,1996,969.80865
DNK,1996,44013.387
DMA,1996,8859.004
DOM,1996,7650.1133
,1996,6668.2363
ECU,1996,8487.086
EGY,1996,6817.992
SLV,1996,6105.047
GNQ,1996,2530.1987
EST,1996,13558.568
SWZ,1996,5198.788
ETH,1996,731.18463
,1996,22566.328
,1996,30821.996
FJI,1996,9201.685
FIN,1996,32548.016
FRA,1996,35546.582
GAB,1996,18091.047
GMB,1996,1919.2603
GEO,1996,3740.4854
DEU,1996,39568.6
GHA,1996,2568.0703
GRC,1996,25521.168
GRD,1996,8656.579
GTM,1996,6064.021
GIN,1996,1576.4238
GNB,1996,2224.7485
GUY,1996,7267.902
